#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    AGN_flag   n_UV_filt   L_2800_sun_obs   L_2800_sun_SED
goodss   24623   1.41490    9.22    0.38    -1.82     0.18   -1.72     6.00000e-17  1.16000e-17      404.000  1.78000e-17  1.02000e-17  3.80000e-17  6.49000e-18      390.000      0.00000  4.48000e-19     -1.00000     -1.00000       0       6  5.87913e+09  6.30443e+09
goodss   24663   1.34120    8.55    0.05    -1.96     0.21   -1.75     7.49000e-17  9.76000e-18      1590.00  1.04000e-17  8.00000e-18  2.96000e-17  4.66000e-18      136.000  3.30000e-18  4.41000e-18     -1.00000     -1.00000       0       6  2.09712e+09  2.26030e+09
goodss   24733   1.30500    9.51    0.45    -1.86     0.17   -1.77     6.28000e-17  1.71000e-17      127.000      0.00000  5.19000e-19  4.80000e-17  8.62000e-18      233.000  1.89000e-17  9.42000e-18     -1.00000     -1.00000       0       6  7.65778e+09  8.27214e+09
goodss   24803   1.49130    9.44    0.97    -1.48     0.20   -1.37     1.11000e-16  9.97000e-18      414.000  2.37000e-17  8.56000e-18  5.77000e-17  6.61000e-18      236.000  1.58000e-17  1.09000e-17     -1.00000     -1.00000       0       6  1.18532e+10  1.29770e+10
goodss   25184   1.31670    9.30    0.72    -1.57     0.17   -1.69     4.17000e-17  1.29000e-17      109.000  1.51000e-17  1.24000e-17  4.41000e-17  6.84000e-18      215.000  1.89000e-19  5.90000e-18     -1.00000     -1.00000       0       6  8.12678e+09  8.58647e+09
goodss   25197   1.36560    9.00    0.50    -2.00     0.21   -1.92     3.55000e-17  1.12000e-17      181.000  2.52000e-18  1.00000e-17  3.29000e-17  6.76000e-18      300.000      0.00000  4.55000e-19     -1.00000     -1.00000       0       6  4.90370e+09  5.45436e+09
goodss   25482   1.31600    9.34    0.12    -1.70     0.20   -1.82     5.40000e-17  1.28000e-17      356.000  1.72000e-17  1.14000e-17  2.45000e-17  5.97000e-18      163.000      0.00000  4.17000e-19     -1.00000     -1.00000       0       6  3.02115e+09  3.17477e+09
goodss   25778   1.41690    8.88    0.79    -2.06     0.17   -2.09     1.90000e-16  1.57000e-17      656.000      0.00000  7.85000e-19  8.31000e-17  9.05000e-18      611.000  2.79000e-18  8.11000e-18     -1.00000     -1.00000       0       6  1.05293e+10  1.21750e+10
goodss   26113   1.36220    9.70    0.95    -1.63     0.17   -1.62     7.21000e-17  1.91000e-17      122.000      0.00000  8.78000e-19  6.85000e-17  1.21000e-17      159.000      0.00000  4.82000e-19     -1.00000     -1.00000       0       6  1.28531e+10  1.38362e+10
goodss   26326   1.41710    9.15   -0.02    -1.76     0.21   -1.67     3.40000e-17  8.33000e-18      232.000      0.00000  6.41000e-19  1.47000e-17  4.65000e-18      175.000  5.31000e-18  4.81000e-18     -1.00000     -1.00000       0       6  2.48930e+09  2.68038e+09
goodss   26391   1.35470    9.83    0.95    -0.70     0.19   -0.91     2.63000e-17  1.46000e-17      68.5000  2.08000e-17  1.45000e-17  7.14000e-17  1.08000e-17      294.000  4.27000e-17  9.65000e-18     -1.00000     -1.00000       0       6  6.53129e+09  6.93201e+09
goodss   26406   1.31850    9.75    0.84    -1.62     0.17   -1.65     9.47000e-17  2.26000e-17      165.000      0.00000  6.49000e-19  8.21000e-17  1.06000e-17      149.000  5.20000e-17  1.13000e-17     -1.00000     -1.00000       0       6  1.34175e+10  1.44564e+10
goodss   26421   1.31040    8.76    0.21    -2.17     0.18   -2.14     5.34000e-17  9.32000e-18      365.000      0.00000  8.30000e-19  2.18000e-17  4.11000e-18      387.000  8.17000e-18  4.32000e-18     -1.00000     -1.00000       0       6  4.34739e+09  4.59028e+09
goodss   26526   1.35630    8.92    0.10    -1.98     0.20   -1.72     5.47000e-17  1.08000e-17      362.000  7.74000e-18  1.04000e-17  1.98000e-17  5.18000e-18      169.000      0.00000  4.46000e-19     -1.00000     -1.00000       0       6  3.02437e+09  3.29843e+09
goodss   26739   1.38210    9.15    0.26    -1.83     0.19   -1.66     2.12000e-17  9.86000e-18      172.000  1.95000e-18  9.07000e-18  3.69000e-17  6.46000e-18      688.000  8.66000e-18  5.34000e-18     -1.00000     -1.00000       0       6  3.71190e+09  4.06569e+09
goodss   27230   1.42190    9.96    1.07    -1.41     0.17   -1.48     4.20000e-17  1.27000e-17      66.3000  1.89000e-17  1.13000e-17  1.02000e-16  6.61000e-18      210.000  3.51000e-17  7.10000e-18     -1.00000     -1.00000       0       6  1.54115e+10  1.69644e+10
goodss   27482   1.31050    8.76   -0.03    -2.12     0.20   -2.19     1.95000e-17  1.36000e-17      67.7000      0.00000  1.29000e-18  2.83000e-17  6.23000e-18      2100.00  1.51000e-17  6.60000e-18     -1.00000     -1.00000       0       6  2.41695e+09  2.56199e+09
goodss   27599   1.38010    9.99    0.94    -1.48     0.17   -1.56     3.24000e-17  1.47000e-17      41.5000  2.12000e-17  1.39000e-17  1.05000e-16  1.36000e-17      207.000     -1.00000     -1.00000     -1.00000     -1.00000       0       6  1.58307e+10  1.67557e+10
goodss   27666   1.38180    8.51    0.35    -1.54     0.22   -1.73     6.13000e-17  1.75000e-17      1490.00  1.29000e-17  1.71000e-17  4.70000e-17  9.13000e-18      142.000  3.87000e-18  9.25000e-18     -1.00000     -1.00000       0       6  4.22351e+09  4.07814e+09
goodss   27805   1.41340    8.06   -0.06    -2.05     0.28   -1.86     6.86000e-17  8.47000e-18      536.000  7.83000e-18  7.86000e-18  3.05000e-17  4.35000e-18      973.000  3.88000e-18  4.55000e-18     -1.00000     -1.00000       0       6  1.69039e+09  1.90503e+09
goodss   27867   1.42920    8.78    0.25    -1.92     0.19   -1.97     4.22000e-17  1.40000e-17      154.000  2.22000e-17  1.32000e-17  2.35000e-17  7.65000e-18      381.000      0.00000  4.49000e-19     -1.00000     -1.00000       0       6  3.44296e+09  3.64103e+09
goodss   28190   1.44170   10.07    1.33    -0.66     0.19   -0.71     4.33000e-17  1.05000e-17      112.000  2.06000e-17  9.82000e-18  1.38000e-16  7.69000e-18      505.000  3.41000e-17  6.94000e-18     -1.00000     -1.00000       0       6  7.03609e+09  8.05824e+09
goodss   28236   1.44030    8.58    0.38    -1.67     0.21   -1.66     4.66000e-17  8.13000e-18      425.000  1.23000e-17  7.32000e-18  2.29000e-17  4.43000e-18      2120.00  3.18000e-18  5.03000e-18     -1.00000     -1.00000       0       6  2.97461e+09  3.12251e+09
goodss   29068   1.45570    8.97    0.35    -1.47     0.23   -1.42     2.28000e-17  1.12000e-17      48.2000  7.16000e-18  1.01000e-17  3.23000e-17  7.55000e-18      91.0000      0.00000  4.61000e-19     -1.00000     -1.00000       0       6  2.09892e+09  2.38330e+09
goodss   29122   1.30830    8.99    0.53    -1.85     0.18   -1.68     1.13000e-16  1.96000e-17      1360.00  2.55000e-17  1.84000e-17  5.20000e-17  8.62000e-18      604.000  2.47000e-17  8.11000e-18     -1.00000     -1.00000       0       6  6.63843e+09  7.10938e+09
goodss   29256   1.41130    8.97    0.32    -2.18     0.18   -2.02     5.98000e-17  1.38000e-17      635.000  3.25000e-17  1.41000e-17  3.41000e-17  7.82000e-18      1180.00  2.32000e-17  8.22000e-18     -1.00000     -1.00000       0       6  5.02203e+09  5.69462e+09
goodss   29796   1.42210   10.17    1.15    -1.11     0.18   -1.12     5.47000e-17  2.30000e-17      71.0000  1.56000e-17  2.37000e-17  9.95000e-17  1.72000e-17      192.000  2.24000e-17  1.45000e-17     -1.00000     -1.00000       0       6  1.12763e+10  1.20935e+10
goodss   30662   1.31700   10.01    0.77    -1.45     0.17   -1.53         0.00000  1.54000e-18      0.00000  7.61000e-18  3.88000e-17  1.02000e-16  1.76000e-17      181.000  4.63000e-17  1.64000e-17     -1.00000     -1.00000       0       6  1.00335e+10  1.06372e+10
goodss   30688   1.37340    7.97    0.04    -1.82     0.25   -1.70     6.22000e-17  9.18000e-18      201.000  7.77000e-18  8.25000e-18  2.60000e-17  4.55000e-18      179.000      0.00000  3.70000e-19     -1.00000     -1.00000       0       6  1.27381e+09  1.46331e+09
goodss   31228   1.43260    8.39    0.06    -2.49     0.20   -2.31     4.61000e-17  7.67000e-18      715.000  2.73000e-18  6.89000e-18  1.34000e-17  4.13000e-18      253.000  3.07000e-18  4.50000e-18     -1.00000     -1.00000       0       6  3.42520e+09  3.61552e+09
goodss   31444   1.30780   10.17    0.79    -1.23     0.18   -1.30     1.33000e-17  2.17000e-17      14.5000  3.75000e-17  2.56000e-17  4.48000e-17  1.23000e-17      73.6000  2.61000e-17  1.17000e-17     -1.00000     -1.00000       0       6  9.09965e+09  9.55696e+09
goodss   32063   1.35280    8.90    0.23    -2.06     0.19   -1.92     8.85000e-17  9.94000e-18      24.3000  2.48000e-18  9.46000e-18  3.57000e-17  4.96000e-18      311.000     -1.00000     -1.00000     -1.00000     -1.00000       0       6  3.29374e+09  3.90881e+09
goodss   33164   1.33220   11.28    1.09     0.34     0.19    0.06     2.70000e-17  1.98000e-17      12.3000  4.99000e-17  2.36000e-17  3.22000e-17  9.23000e-18      15.0000      0.00000  3.09000e-19     -1.00000     -1.00000       0       6  9.00398e+09  9.00573e+09
goodss   33187   1.30290    9.22    0.36    -2.08     0.17   -1.85     1.12000e-16  1.31000e-17      499.000  1.96000e-17  1.26000e-17  7.27000e-17  5.72000e-18      563.000  8.17000e-18  5.92000e-18     -1.00000     -1.00000       0       6  6.70276e+09  7.41749e+09
goodss   33253   1.42780    9.07    0.41    -2.12     0.18   -2.03     9.60000e-17  1.78000e-17      217.000  1.59000e-17  1.69000e-17  6.62000e-17  1.12000e-17      3630.00  2.36000e-17  1.05000e-17     -1.00000     -1.00000       0       6  6.32087e+09  7.00083e+09
goodss   33340   1.34040    8.97    0.14    -1.88     0.20   -1.93     4.30000e-17  1.09000e-17      519.000  3.05000e-18  9.39000e-18  1.89000e-17  5.45000e-18      257.000     -1.00000     -1.00000     -1.00000     -1.00000       0       6  3.12467e+09  3.28229e+09
goodss   33717   1.29800   10.44   -0.02    -0.98     0.19   -1.87     4.60000e-17  1.20000e-17      54.9000  2.68000e-17  1.27000e-17  2.56000e-17  5.19000e-18      44.5000  4.75000e-18  5.39000e-18     -1.00000     -1.00000       0       6  4.19439e+09  3.87555e+09
goodss   33785   1.32930    9.68    0.69    -1.68     0.17   -1.48     8.22000e-17  1.53000e-17      184.000  3.53000e-17  1.42000e-17  3.14000e-17  7.09000e-18      71.5000  1.26000e-17  7.72000e-18     -1.00000     -1.00000       0       6  1.14103e+10  1.21024e+10
goodss   33832   1.36830    9.34    0.62    -1.72     0.17   -1.72     8.14000e-17  1.86000e-17      300.000  2.35000e-17  1.68000e-17  3.46000e-17  1.03000e-17      176.000  2.28000e-17  9.99000e-18     -1.00000     -1.00000       0       6  9.05104e+09  9.71107e+09
goodss   33993   1.30100    9.44    0.45    -1.73     0.17   -1.76     3.35000e-17  1.53000e-17      105.000  3.89000e-17  1.64000e-17  2.78000e-17  6.65000e-18      65.7000  7.46000e-18  7.20000e-18     -1.00000     -1.00000       0       6  7.12994e+09  7.41494e+09
goodss   34739   1.31300    9.70    0.67    -1.68     0.17   -1.61     7.49000e-17  1.92000e-17      188.000  4.54000e-17  2.11000e-17  8.34000e-17  1.06000e-17      234.000  2.64000e-17  9.40000e-18     -1.00000     -1.00000       0       6  1.10931e+10  1.18316e+10
goodss   35001   1.31960    8.91    0.07    -2.26     0.18   -2.25     5.75000e-17  1.09000e-17      193.000  5.67000e-18  1.01000e-17  2.08000e-17  4.91000e-18      246.000      0.00000  4.19000e-19     -1.00000     -1.00000       0       6  3.80116e+09  3.97467e+09
goodss   35574   1.31300    8.81    0.08    -1.86     0.19   -1.85     4.16000e-17  1.46000e-17      493.000  2.63000e-17  1.55000e-17  3.64000e-17  8.80000e-18      1020.00      0.00000  4.54000e-19     -1.00000     -1.00000       0       6  3.13768e+09  3.21016e+09
goodss   35967   1.34510    8.63    0.15    -2.06     0.19   -1.93     3.97000e-17  1.01000e-17      353.000  9.31000e-18  9.26000e-18  2.28000e-17  4.85000e-18      535.000  2.56000e-18  5.11000e-18     -1.00000     -1.00000       0       6  3.02899e+09  3.24173e+09
goodss   36085   1.37420    9.76    1.56    -0.83     0.17   -0.95     9.26000e-17  1.10000e-17      169.000  1.90000e-17  1.02000e-17  2.15000e-16  7.17000e-18      503.000  1.83000e-17  5.73000e-18     -1.00000     -1.00000       0       6  1.52899e+10  1.64191e+10
goodss   36391   1.31590    9.78    0.78    -0.91     0.19   -0.97     4.41000e-17  1.62000e-17      124.000  2.55000e-17  1.68000e-17  5.72000e-17  9.34000e-18      166.000  1.30000e-17  7.94000e-18     -1.00000     -1.00000       0       6  5.13586e+09  5.30389e+09
goodss   37043   1.30050    9.63    0.89    -1.21     0.20   -0.57         0.00000  7.26000e-19      0.00000      0.00000  4.18000e-19  6.22000e-17  6.10000e-18      422.000  2.10000e-17  6.25000e-18     -1.00000     -1.00000       0       6  3.54298e+09  4.00301e+09
goodss   37089   1.32280    9.48    1.04    -0.85     0.23   -0.53     7.40000e-17  1.78000e-17      195.000      0.00000  5.57000e-19  6.73000e-17  8.94000e-18      139.000      0.00000  2.97000e-19     -1.00000     -1.00000       0       6  3.13776e+09  3.53488e+09
goodss   38469   1.30900    9.03    0.22    -2.03     0.18   -2.07     5.93000e-17  1.52000e-17     -1170.00  4.65000e-17  1.71000e-17  2.98000e-17  6.46000e-18      447.000  3.99000e-19  6.81000e-18     -1.00000     -1.00000       0       6  4.96097e+09  5.07763e+09
goodss   38616   1.30730    9.56    1.22    -1.80     0.16   -1.55     4.73000e-16  1.76000e-17      681.000  7.17000e-17  1.77000e-17  2.90000e-16  8.71000e-18      698.000  4.05000e-17  7.44000e-18     -1.00000     -1.00000       0       6  2.59169e+10  2.88812e+10
goodss   38832   1.34050    9.81    0.88    -1.73     0.16   -1.85     7.62000e-17  1.93000e-17      95.2000      0.00000  1.20000e-18  8.66000e-17  1.21000e-17      121.000      0.00000  6.11000e-19     -1.00000     -1.00000       0       6  1.85489e+10  1.90592e+10
goodss   38849   1.43300    9.21    0.70    -1.99     0.17   -2.09     2.23000e-16  1.36000e-17      1100.00  4.91000e-17  1.14000e-17  9.36000e-17  7.06000e-18      517.000  1.27000e-17  7.06000e-18     -1.00000     -1.00000       0       6  1.46931e+10  1.53787e+10
goodss   39089   1.31960    8.70    0.34    -1.56     0.21   -1.39     6.62000e-17  1.99000e-17      520.000  1.48000e-17  2.24000e-17  5.71000e-17  1.11000e-17     -19800.0  1.46000e-17  1.00000e-17     -1.00000     -1.00000       0       6  1.84461e+09  2.03731e+09
goodss   39376   1.30850   10.15    0.98    -1.03     0.18   -1.20     7.68000e-17  1.83000e-17      138.000  1.40000e-17  2.03000e-17  8.57000e-17  9.13000e-18      157.000  4.32000e-17  9.41000e-18     -1.00000     -1.00000       0       6  6.19337e+09  6.73116e+09
goodss   39411   1.35500    9.44    0.53    -1.80     0.17   -1.93     8.89000e-17  1.52000e-17      101.000  3.02000e-17  1.51000e-17  4.07000e-17  7.55000e-18      150.000      0.00000  2.58000e-19     -1.00000     -1.00000       0       6  8.14527e+09  8.52901e+09
goodss   40078   1.29530    9.26    0.58    -1.65     0.17   -1.67     1.36000e-16  2.11000e-17      303.000  4.93000e-17  2.68000e-17  1.00000e-16  9.76000e-18      481.000  1.85000e-17  8.42000e-18     -1.00000     -1.00000       0       6  9.14455e+09  9.45749e+09
goodss   40122   1.33420   10.56    0.97    -0.66     0.21   -1.18     5.43000e-17  2.42000e-17      65.4000      0.00000  7.29000e-19  5.48000e-17  1.27000e-17      54.9000  1.30000e-17  1.33000e-17     -1.00000     -1.00000       0       5  7.46441e+09  7.25989e+09
goodss   40331   1.34150    9.04    0.26    -1.65     0.19   -1.85     3.31000e-17  1.38000e-17      205.000      0.00000  3.91000e-19  5.96000e-17  7.19000e-18      64.3000  4.49000e-17  8.01000e-18     -1.00000     -1.00000       0       6  4.01281e+09  3.99376e+09
goodss   40585   1.35610    8.94    0.47    -1.71     0.18   -1.74     3.15000e-17  1.11000e-17      50.8000      0.00000  8.05000e-19  2.27000e-17  5.96000e-18      224.000  2.23000e-17  5.99000e-18     -1.00000     -1.00000       0       6  4.74716e+09  5.03080e+09
goodss   40759   1.46800    9.50    1.44    -1.95     0.16   -2.02     8.47000e-17  1.75000e-17      124.000  2.96000e-17  1.78000e-17  8.79000e-17  1.25000e-17      162.000      0.00000  5.28000e-19     -1.00000     -1.00000       0       6  2.77047e+10  2.98428e+10
goodss   40931   1.28470    8.45    0.42    -2.62     0.18   -2.43     1.18000e-16  1.60000e-17      771.000  1.24000e-17  1.68000e-17  3.32000e-17  6.24000e-18      356.000      0.00000  5.48000e-19     -1.00000     -1.00000       0       6  4.08889e+09  4.74313e+09
goodss   41002   1.30320    9.86    1.10    -1.70     0.16   -1.65     5.30000e-17  2.47000e-17      59.6000      0.00000  7.96000e-19  5.75000e-17  1.18000e-17      80.7000      0.00000  4.24000e-19     -1.00000     -1.00000       0       6  1.98279e+10  2.10745e+10
goodss   41129   1.32810    9.16    0.22    -1.25     0.21   -1.21     5.57000e-17  1.23000e-17      1120.00  2.75000e-17  1.17000e-17  4.02000e-17  5.53000e-18      1030.00  1.63000e-17  5.84000e-18     -1.00000     -1.00000       0       6  2.06776e+09  2.28866e+09
goodss   41319   1.35740   10.00    1.32    -0.69     0.20   -0.33     2.75000e-17  1.70000e-17      36.0000  2.90000e-17  1.84000e-17  1.40000e-16  1.26000e-17      272.000  2.44000e-17  1.01000e-17     -1.00000     -1.00000       0       6  4.88706e+09  5.60007e+09
goodss   41341   1.35450   11.01    1.91    -0.80     0.18   -0.25     2.82000e-17  3.23000e-17      17.4000  7.49000e-17  3.37000e-17  2.00000e-16  1.90000e-17      136.000  2.29000e-17  2.00000e-17     -1.00000     -1.00000       0       6  1.28740e+10  1.56103e+10
goodss   41958   1.29680   10.54    1.32    -0.82     0.17   -0.90     5.52000e-17  2.60000e-17      48.0000  9.29000e-17  3.14000e-17  1.76000e-16  1.08000e-17      159.000  5.49000e-17  1.14000e-17     -1.00000     -1.00000       0       6  1.52417e+10  1.67144e+10
goodss   42316   1.35990    9.33    0.37    -1.73     0.18   -1.77     3.03000e-17  8.88000e-18      200.000  9.98000e-18  8.30000e-18  2.07000e-17  4.34000e-18      171.000  7.41000e-18  4.51000e-18     -1.00000     -1.00000       0       6  5.36441e+09  5.57997e+09
